Modification,Chassis ID,Engine,Drive
CUSTOM X,"LA-,L160S",EF-VE,Full-time 4WD
CUSTOM X,"LA-,L160S",EF-VE,Full-time 4WD
CUSTOM L,"LA-,L160S",EF-VE,Full-time 4WD
RS MEMORIAL EDITION,"TA-,L900S",EF-VE,FF
RS MEMORIAL EDITION,"TA-,L910S",EF-VE,Full-time 4WD
MEMORIAL EDITION S PACKAGE,"GH-,L900S",EF-VE,FF
MEMORIAL EDITION,"GH-,L900S",EF-VE,FF
MEMORIAL EDITION,"GH-,L900S",EF-VE,FF
PARCO S,"E-,L210S",EF-HL,Part-time 4WD
PARCO S,"E-,L210S",EF-EL,Full-time 4WD
J-TYPE Q,"E-,L200S",EF-HL,FF
J-TYPE Q,"E-,L200S",EF-HL,FF
J-TYPE Q,"E-,L200S",EF-HL,FF
J-TYPE Q,"E-,L200S",EF-HL,FF
J-TYPE P,"E-,L200S",EF-CL,FF
MEMORIAL EDITION S PACKAGE,"TA-,L910S",EF-VE,Full-time 4WD
MEMORIAL EDITION,"TA-,L910S",EF-VE,Full-time 4WD
J-TYPE P,"E-,L200S",EF-CL,FF
J-TYPE P,"E-,L200S",EF-CL,FF
J-TYPE P,"E-,L200S",EF-CL,FF
J TURBO,"E-,L200S",EF-JL,FF
J TURBO,"E-,L200S",EF-JL,FF
J TURBO,"E-,L200S",EF-JL,FF
J TURBO,"E-,L200S",EF-JL,FF
MEMORIAL EDITION,"TA-,L910S",EF-VE,Full-time 4WD
AERO DOWN CUSTOM MEMORIAL LIMITED,"GF-,L902S",JB-DET,FF
AERO DOWN CUSTOM MEMORIAL LIMITED,"GF-,L910S",EF-DET,Full-time 4WD
AERO DOWN RS,"GF-,L900S",EF-DET,FF
AERO DOWN RS,"GF-,L910S",EF-DET,Full-time 4WD
AERO DOWN RS LIMITED,"GF-,L900S",EF-DET,FF
AERO DOWN RS LIMITED,"GF-,L910S",EF-DET,Full-time 4WD
J,"E-,L210S",EF-HL,Part-time 4WD
J,"E-,L210S",EF-EL,Full-time 4WD
J,"E-,L210S",EF-HL,Part-time 4WD
J,"E-,L210S",EF-EL,Full-time 4WD
GRAN LIMITED,"E-,L200S",EF-EL,FF
GRAN LIMITED,"E-,L200S",EF-EL,FF
GRAN LIMITED,"E-,L200S",EF-HL,FF
RS PARCO,"UA-,L900S",EF-VE,FF
RS PARCO,"LA-,L910S",EF-VE,Full-time 4WD
AERO RS-XX,"LA-,L902S",JB-DET,FF
AERO RS-XX MEMORIAL LIMITED,"LA-,L902S",JB-DET,FF
AERO DOWN RS LIMITED,"LA-,L900S",EF-DET,FF
RS MEMORIAL EDITION,"UA-,L900S",EF-VE,FF
AERO RS-XX,"LA-,L912S",JB-DET,Full-time 4WD
J-TYPE Q,"E-,L200S",EF-HL,FF
J-TYPE Q,"E-,L200S",EF-HL,FF
J-TYPE P,"E-,L200S",EF-CL,FF
J-TYPE P,"E-,L200S",EF-CL,FF
AERO RS-XX MEMORIAL LIMITED,"LA-,L912S",JB-DET,Full-time 4WD
AERO DOWN RS LIMITED,"LA-,L910S",EF-DET,Full-time 4WD
RS MEMORIAL EDITION,"LA-,L910S",EF-VE,Full-time 4WD
AERO DOWN CUSTOM LIMITED,"LA-,L902S",JB-DET,FF
B,"E-,L200S",EF-CL,FF
B,"E-,L200S",EF-CL,FF
J-TYPE Q,"E-,L210S",EF-HL,Part-time 4WD
J-TYPE P,"M-,L200V",EF-CL,FF
J-TYPE P,"E-,L210S",EF-HL,Part-time 4WD
PADDY,"E-,L200S",EF-HL,FF
J-TYPE Q,"E-,L200S",EF-HL,FF
CUSTOM TURBO,"LA-,L900S",EF-DET,FF
CUSTOM PARCO TURBO,"LA-,L900S",EF-DET,FF
CUSTOM L,"UA-,L900S",EF-VE,FF
J-TYPE Q,"E-,L200S",EF-HL,FF
J-TYPE P,"E-,L200S",EF-CL,FF
J-TYPE P,"E-,L200S",EF-CL,FF
B,"E-,L200S",EF-CL,FF
B,"E-,L200S",EF-CL,FF
J-TYPE P,"E-,L210S",EF-HL,Part-time 4WD
J-TYPE P,"M-,L200V",EF-CL,FF
CUSTOM L,"UA-,L900S",EF-VE,FF
AERO DOWN CUSTOM LIMITED,"LA-,L912S",JB-DET,Full-time 4WD
CUSTOM TURBO,"LA-,L910S",EF-DET,Full-time 4WD
CUSTOM PARCO TURBO,"LA-,L910S",EF-DET,Full-time 4WD
CUSTOM TURBO M4,"LA-,L910S",EF-DET,Full-time 4WD
CUSTOM PARCO,"LA-,L910S",EF-VE,Full-time 4WD
HELLO KITTY,"LA-,L910S",EF-VE,Full-time 4WD
GRAN LIMITED,"E-,L200S",EF-HL,FF
B,"M-,L200V",EF-CL,FF
B,"M-,L200V",EF-CL,FF
A,"M-,L200V",EF-CL,FF
CUSTOM L,"LA-,L910S",EF-VE,Full-time 4WD
CUSTOM L,"LA-,L910S",EF-VE,Full-time 4WD
CUSTOM L M4,"LA-,L910S",EF-VE,Full-time 4WD
A,"M-,L200V",EF-CL,FF
2 SEATER,"M-,L200V",EF-CL,FF
A,"M-,L210V",EF-CL,Part-time 4WD
TR-4 EFI,"E-,L220S",EF-JL,FF
TR-4 EFI,"E-,L220S",EF-JL,FF
CUSTOM PARCO,"UA-,L900S",EF-VE,FF
HELLO KITTY,"UA-,L900S",EF-VE,FF
CASUAL TURBO MEMORIAL EDITION,"LA-,L900S",EF-DET,FF
MEMORIAL EDITION S PACKAGE,"UA-,L900S",EF-VE,FF
MEMORIAL EDITION,"UA-,L900S",EF-VE,FF
MEMORIAL EDITION,"UA-,L900S",EF-VE,FF
CL,"UA-,L900S",EF-VE,FF
CL,"UA-,L900S",EF-VE,FF
CG,"UA-,L900S",EF-VE,FF
CG,"UA-,L900S",EF-VE,FF
CASUAL TURBO MEMORIAL EDITION,"LA-,L910S",EF-DET,Full-time 4WD
CROSS 4,"E-,L210S",EF-JL,Full-time 4WD
TR-XX LIMITED,"M-,L70V",EB,FF
PARCO S,"E-,L70S",EB,FF
PARCO S,"E-,L70S",EB,FF
PARCO S,"E-,L70S",EB,FF
PARCO S,"E-,L70S",EB,FF
PARCO S,"M-,L70V",EB,FF
PARCO S,"M-,L70V",EB,FF
PARCO S,"M-,L71V",EB,Full-time 4WD
MEMORIAL EDITION S PACKAGE,"LA-,L910S",EF-VE,Full-time 4WD
MEMORIAL EDITION,"LA-,L910S",EF-VE,Full-time 4WD
MEMORIAL EDITION,"LA-,L910S",EF-VE,Full-time 4WD
CL,"LA-,L910S",EF-VE,Full-time 4WD
CL,"LA-,L910S",EF-VE,Full-time 4WD
AERO DOWN CUSTOM XX,"GF-,L902S",JB-DET,FF
CUSTOM,"GH-,L900S",EF-VE,FF
CR,"GF-,L900S",EF-DET,FF
CR,"GF-,L900S",EF-DET,FF
PARCO S TURBO,"M-,L70V",EB,FF
PARCO S TURBO,"M-,L70V",EB,FF
PARCO S,"E-,L70S",EB,FF
PARCO S,"E-,L70S",EB,FF
PARCO S,"E-,L70S",EB,FF
PARCO S,"E-,L70S",EB,FF
PARCO S,"M-,L70V",EB,FF
CX,"GH-,L900S",EF-VE,FF
CX,"GH-,L900S",EF-VE,FF
CL SELECTION,"GF-,L900S",EF-SE,FF
CL SELECTION,"GF-,L900S",EF-SE,FF
CG,"GF-,L900S",EF-SE,FF
CG,"GF-,L900S",EF-SE,FF
PARCO S,"M-,L70V",EB,FF
PARCO S,"M-,L70V",EB,FF
PARCO S,"M-,L70V",EB,FF
SAVVY,"E-,L70S",EB,FF
SAVVY,"E-,L70S",EB,FF
CG,"E-,L70S",EB,FF
CG,"E-,L70S",EB,FF
S,"M-,L70V",EB,FF
AERO DOWN CUSTOM XX,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM,"GH-,L910S",EF-VE,Full-time 4WD
CL SELECTION,"GH-,L910S",EF-VE,Full-time 4WD
CL SELECTION,"GH-,L910S",EF-VE,Full-time 4WD
CX,"GH-,L910S",EF-VE,Full-time 4WD
CUSTOM M4,"GH-,L910S",EF-VE,Full-time 4WD
CX,"GH-,L900S",EF-VE,FF
S,"M-,L70V",EB,FF
S,"M-,L70V",EB,FF
AERO DOWN CUSTOM S,"GF-,L900S",EF-DET,FF
AERO DOWN CUSTOM S,"GF-,L910S",EF-DET,Full-time 4WD
AERO DOWN CUSTOM XX M4,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM L SELECTION,"GH-,L900S",EF-VE,FF
CUSTOM L SELECTION,"GH-,L910S",EF-VE,Full-time 4WD
CR,"GF-,L910S",EF-DET,Full-time 4WD
B,"M-,L70V",EB,FF
B,"M-,L70V",EB,FF
A,"M-,L70V",EB,FF
A,"M-,L70V",EB,FF
2 SEATER,"M-,L70V",EB,FF
CR,"GF-,L910S",EF-DET,Full-time 4WD
CX,"GH-,L910S",EF-VE,Full-time 4WD
CX,"GH-,L910S",EF-VE,Full-time 4WD
AERO DOWN CUSTOM S EDITION,"GF-,L900S",EF-DET,FF
AERO DOWN CUSTOM S EDITION,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM S EDITION,"GH-,L900S",EF-VE,FF
CUSTOM S EDITION,"GH-,L910S",EF-VE,Full-time 4WD
CASUAL S EDITION,"GF-,L900S",EF-SE,FF
F,"M-,L71V",EB,Full-time 4WD
FD,"M-,L71V",EB,Part-time 4WD
TC,"E-,L70S",EB,FF
TC,"E-,L70S",EB,FF
TB,"E-,L70S",EB,FF
TB,"E-,L70S",EB,FF
CASUAL S EDITION,"GH-,L910S",EF-SE,Full-time 4WD
HELLO KITTY,"TA-,L900S",EF-VE,FF
HELLO KITTY,"TA-,L910S",EF-VE,Full-time 4WD
CX-T,"GF-,L900S",EF-DET,FF
GRAN,"E-,L70S",EB,FF
GRAN,"E-,L70S",EB,FF
CX,"E-,L70S",EB,FF
CX,"E-,L70S",EB,FF
TR,"E-,L70S",EB,FF
CX-T,"GF-,L900S",EF-DET,FF
CX-T,"GF-,L910S",EF-DET,Full-time 4WD
CX-T,"GF-,L910S",EF-DET,Full-time 4WD
CL LIMITED,"GH-,L900S",EF-VE,FF
CL LIMITED,"TA-,L910S",EF-VE,Full-time 4WD
CL,"GH-,L900S",EF-VE,FF
CR,"E-,L70S",EB,FF
TR-XX,"M-,L70V",EB,FF
TR-XX,"M-,L70V",EB,FF
TR-XX,"M-,L70V",EB,FF
TR,"M-,L70V",EB,FF
CL,"GH-,L900S",EF-VE,FF
CL,"TA-,L910S",EF-VE,Full-time 4WD
CL,"TA-,L910S",EF-VE,Full-time 4WD
CG,"GH-,L900S",EF-VE,FF
TR,"M-,L70V",EB,FF
FULL TIME 4WD EFI,"M-,L71V",EB,Full-time 4WD
TURBO,"M-,L71V",EB,Part-time 4WD
PARCO S,"M-,L70V",EB,FF
PARCO S,"M-,L70V",EB,FF
CG,"GH-,L900S",EF-VE,FF
AERO DOWN CUSTOM,"GF-,L902S",JB-DET,FF
AERO DOWN CUSTOM,"GF-,L910S",EF-DET,Full-time 4WD
AERO DOWN CUSTOM LIMITED,"GF-,L902S",JB-DET,FF
AERO DOWN CUSTOM LIMITED,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM TURBO,"GF-,L900S",EF-DET,FF
CUSTOM TURBO,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM TURBO LIMITED,"GF-,L900S",EF-DET,FF
PARCO L,"M-,L70V",EB,FF
PARCO L,"M-,L70V",EB,FF
PARCO,"M-,L71V",EB,Full-time 4WD
MS,"E-,L70S",EB,FF
MS,"E-,L70S",EB,FF
SAVVY,"E-,L70S",EB,FF
SAVVY,"E-,L70S",EB,FF
CUSTOM TURBO LIMITED,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM TURBO M4,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM L,"TA-,L900S",EF-VE,FF
CUSTOM L,"TA-,L900S",EF-VE,FF
CUSTOM L,"TA-,L910S",EF-VE,Full-time 4WD
SAVVY,"M-,L70V",EB,FF
SAVVY,"M-,L70V",EB,FF
SICILIA SOUND NAPOLI,"E-,L70S",EB,FF
SICILIA SOUND NAPOLI,"E-,L70S",EB,FF
SICILIA FASHION MILANO,"M-,L70V",EB,FF
SICILIA FASHION MILANO,"M-,L70V",EB,FF
SICILIA SPORTS PALERMO,"E-,L70S",EB,FF
CUSTOM L,"TA-,L910S",EF-VE,Full-time 4WD
CUSTOM L LIMITED,"TA-,L900S",EF-VE,FF
CUSTOM L LIMITED,"TA-,L900S",EF-VE,FF
CUSTOM L LIMITED,"TA-,L910S",EF-VE,Full-time 4WD
CUSTOM L LIMITED,"TA-,L910S",EF-VE,Full-time 4WD
CUSTOM L M4,"TA-,L910S",EF-VE,Full-time 4WD
PICO,"GH-,L900S",EF-VE,FF
PICO,"GH-,L900S",EF-VE,FF
PICO,"TA-,L910S",EF-VE,Full-time 4WD
PICO,"TA-,L910S",EF-VE,Full-time 4WD
CL SELECTION,"GF-,L900S",EF-SE,FF
CL SELECTION,"GF-,L900S",EF-SE,FF
CL SELECTION,"GF-,L910S",EF-VE,Full-time 4WD
CL SELECTION,"GF-,L910S",EF-VE,Full-time 4WD
Z4,"GF-,L910S",EF-VE,Full-time 4WD
CX,"GF-,L900S",EF-VE,FF
HELLO KITTY,"GF-,L900S",EF-SE,FF
HELLO KITTY,"GF-,L910S",EF-VE,Full-time 4WD
AERO DOWN CUSTOM XX,"GF-,L902S",JB-DET,FF
CUSTOM,"GH-,L900S",EF-VE,FF
CR,"GF-,L900S",EF-DET,FF
CR,"GF-,L900S",EF-DET,FF
CX,"GH-,L900S",EF-VE,FF
CX,"GH-,L900S",EF-VE,FF
CL SELECTION,"GF-,L900S",EF-SE,FF
CL SELECTION,"GF-,L900S",EF-SE,FF
CG,"GF-,L900S",EF-SE,FF
CG,"GF-,L900S",EF-SE,FF
AERO DOWN CUSTOM XX,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM,"GH-,L910S",EF-VE,Full-time 4WD
CL SELECTION,"GH-,L910S",EF-VE,Full-time 4WD
CL SELECTION,"GH-,L910S",EF-VE,Full-time 4WD
CX,"GH-,L910S",EF-VE,Full-time 4WD
CUSTOM M4,"GH-,L910S",EF-VE,Full-time 4WD
CX,"GH-,L900S",EF-VE,FF
AERO DOWN CUSTOM S,"GF-,L900S",EF-DET,FF
AERO DOWN CUSTOM S,"GF-,L910S",EF-DET,Full-time 4WD
AERO DOWN CUSTOM XX M4,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM L SELECTION,"GH-,L900S",EF-VE,FF
CUSTOM L SELECTION,"GH-,L910S",EF-VE,Full-time 4WD
CR,"GF-,L910S",EF-DET,Full-time 4WD
CR,"GF-,L910S",EF-DET,Full-time 4WD
CX,"GH-,L910S",EF-VE,Full-time 4WD
CX,"GH-,L910S",EF-VE,Full-time 4WD
AERO DOWN CUSTOM,"GF-,L902S",JB-DET,FF
CUSTOM,"GF-,L900S",EF-VE,FF
SR-XX,"GF-,L902S",JB-DET,FF
SR-XX,"GF-,L902S",JB-DET,FF
CX,"GF-,L900S",EF-VE,FF
CX,"GF-,L900S",EF-VE,FF
CL,"GF-,L900S",EF-SE,FF
CL,"GF-,L900S",EF-SE,FF
CG,"GF-,L900S",EF-SE,FF
CG,"GF-,L900S",EF-SE,FF
AERO DOWN CUSTOM,"GF-,L910S",EF-DET,Full-time 4WD
SR-XX,"GF-,L910S",EF-DET,Full-time 4WD
SR-XX,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM,"GF-,L910S",EF-VE,Full-time 4WD
Z4,"GF-,L910S",EF-VE,Full-time 4WD
Z4,"GF-,L910S",EF-VE,Full-time 4WD
CL,"GF-,L910S",EF-VE,Full-time 4WD
CL,"GF-,L910S",EF-VE,Full-time 4WD
AERO DOWN CUSTOM M4,"GF-,L910S",EF-DET,Full-time 4WD
CUSTOM M4,"GF-,L910S",EF-VE,Full-time 4WD
AERO DOWN CUSTOM XX,"E-,L602S",JB-JL,FF
AERO DOWN CUSTOM XX,"E-,L602S",JB-JL,FF
CUSTOM,"E-,L600S",EF-ZL,FF
CUSTOM,"E-,L600S",EF-ZL,FF
SR-XX,"E-,L600S",EF-RL,FF
SR-XX,"E-,L600S",EF-RL,FF
CX,"E-,L600S",EF-ZL,FF
CX,"E-,L600S",EF-ZL,FF
CL,"E-,L600S",EF-ZL,FF
CL,"E-,L600S",EF-ZL,FF
CG,"E-,L600S",EF-GL,FF
CG,"E-,L600S",EF-GL,FF
CUSTOM,"E-,L610S",EF-ZL,Part-time 4WD
CUSTOM,"E-,L610S",EF-ZL,Full-time 4WD
SR-XX,"E-,L610S",EF-RL,Full-time 4WD
SR-XX,"E-,L610S",EF-RL,Full-time 4WD
CL,"E-,L610S",EF-ZL,Part-time 4WD
CL,"E-,L610S",EF-ZL,Full-time 4WD
AERO DOWN CUSTOM II,"E-,L600S",EF-RL,FF
AERO DOWN CUSTOM II,"E-,L600S",EF-RL,FF
CUSTOM 4WD TURBO II,"E-,L610S",EF-RL,Full-time 4WD
CUSTOM 4WD TURBO II,"E-,L610S",EF-RL,Full-time 4WD
Z4-II,"E-,L610S",EF-ZL,Part-time 4WD
Z4-II,"E-,L610S",EF-ZL,Full-time 4WD
SR-XX,"E-,L602S",JB-JL,FF
SR-XX,"E-,L602S",JB-JL,FF
SR,"E-,L600S",EF-RL,FF
SR,"E-,L600S",EF-RL,FF
CX,"E-,L600S",EF-ZL,FF
CX,"E-,L600S",EF-ZL,FF
CL,"E-,L600S",EF-GL,FF
CL,"E-,L600S",EF-GL,FF
CG,"E-,L600S",EF-GL,FF
CG,"E-,L600S",EF-GL,FF
SR,"E-,L610S",EF-RL,Full-time 4WD
SR,"E-,L610S",EF-RL,Full-time 4WD
Z4,"E-,L610S",EF-ZL,Part-time 4WD
Z4,"E-,L610S",EF-ZL,Full-time 4WD
CS,"E-,L610S",EF-ZL,Part-time 4WD
CS,"E-,L610S",EF-ZL,Full-time 4WD
SR,"E-,L602S",JB-JL,FF
SR,"E-,L602S",JB-JL,FF
CX,"E-,L600S",EF-ZL,FF
CX,"E-,L600S",EF-ZL,FF
CL,"E-,L600S",EF-GL,FF
CL,"E-,L600S",EF-GL,FF
CG,"E-,L600S",EF-GL,FF
CG,"E-,L600S",EF-GL,FF
CA,"E-,L600S",EF-GL,FF
Z4,"E-,L610S",EF-ZL,Part-time 4WD
Z4,"E-,L610S",EF-ZL,Full-time 4WD
CS,"E-,L610S",EF-ZL,Part-time 4WD
CS,"E-,L610S",EF-ZL,Full-time 4WD
